

TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-02-23 13:14:02,1771852442812,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/api/webinar-date,GET,,,6xcp4-1771852442812-c0449b81fb72,vercel-screenshot/1.0,,production,main,,function,/api/webinar-date,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,4822,iad1,240,2048,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,01KJ5A5B78ZNE6ZV1P894X49A5,DuFrfGktjiGp,1
2026-02-23 13:14:02,1771852442894,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/api/webinar-date,GET,,,fkwvg-1771852442567-c44a1fd38f82,vercel-screenshot/1.0,warning,production,main,,function,,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,[Upstash Redis] The 'url' property is missing or undefined in your Redis config.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:02,1771852442895,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/api/webinar-date,GET,,,fkwvg-1771852442567-c44a1fd38f82,vercel-screenshot/1.0,warning,production,main,,function,,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,[Upstash Redis] The 'token' property is missing or undefined in your Redis config.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:02,1771852442942,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/api/webinar-date,GET,,,fkwvg-1771852442567-c44a1fd38f82,vercel-screenshot/1.0,warning,production,main,,function,,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,[Upstash Redis] Redis client was initialized without url or token. Failed to execute command.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:07,1771852447243,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/api/webinar-date,GET,,,fkwvg-1771852442567-c44a1fd38f82,vercel-screenshot/1.0,error,production,main,,function,,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,"Failed to fetch webinar date from Redis: TypeError: Failed to parse URL from /pipeline
    at ignore-listed frames {
  [cause]: TypeError: Invalid URL
      at ignore-listed frames {
    code: 'ERR_INVALID_URL',
    input: '/pipeline'
  }
}",prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:02,1771852442567,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/api/webinar-date,GET,,,fkwvg-1771852442567-c44a1fd38f82,vercel-screenshot/1.0,,production,main,,function,/api/webinar-date,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,4690,iad1,265,2048,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,01KJ5A5B30SN1A2P579DAQ35NY,R7gTka96mqxQ,3
2026-02-23 13:14:01,1771852441663,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/,GET,,200,2jksh-1771852441663-19de341a1469,vercel-screenshot/1.0,,production,main,HIT,static,/,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,140,sfo1,,,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:01,1771852441228,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/,GET,,200,7m6fs-1771852441228-070690395b99,vercel-screenshot/1.0,,production,main,PRERENDER,static,/,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,314,sfo1,,,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:01,1771852441118,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/,GET,,200,kx2c9-1771852441118-039d31450668,vercel-screenshot/1.0,,production,main,PRERENDER,static,/,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,425,sfo1,,,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:01,1771852441017,masterclass.skillect.in/,GET,,200,96mbg-1771852441017-313253cea3dd,TelegramBot (like TwitterBot),,production,main,HIT,static,/,masterclass.skillect.in,skillect-masterclass-4y3yl0w14-sadique-for-skillects-projects.vercel.app,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,504,fra1,,,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:50,1771852430552,masterclass.skillect.in/api/webinar-date,GET,,,g67qs-1771852430444-2ec0694516e5,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",warning,production,main,,function,,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,,,,,[Upstash Redis] Redis client was initialized without url or token. Failed to execute command.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:54,1771852434845,masterclass.skillect.in/api/webinar-date,GET,,,g67qs-1771852430444-2ec0694516e5,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",error,production,main,,function,,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,,,,,"Failed to fetch webinar date from Redis: TypeError: Failed to parse URL from /pipeline
    at ignore-listed frames {
  [cause]: TypeError: Invalid URL
      at ignore-listed frames {
    code: 'ERR_INVALID_URL',
    input: '/pipeline'
  }
}",prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:50,1771852430444,masterclass.skillect.in/api/webinar-date,GET,,,g67qs-1771852430444-2ec0694516e5,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",,production,main,,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,4299,iad1,245,2048,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,01KJ5A4QXE1NW53P53N68ANSRX,DICER095bGjP,2
2026-02-23 13:13:50,1771852430566,masterclass.skillect.in/api/webinar-date,GET,,200,qnb2d-1771852430441-44a17489ac58,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",warning,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,,,,,[Upstash Redis] Redis client was initialized without url or token. Failed to execute command.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:54,1771852434858,masterclass.skillect.in/api/webinar-date,GET,,200,qnb2d-1771852430441-44a17489ac58,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",error,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,,,,,"Failed to fetch webinar date from Redis: TypeError: Failed to parse URL from /pipeline
    at ignore-listed frames {
  [cause]: TypeError: Invalid URL
      at ignore-listed frames {
    code: 'ERR_INVALID_URL',
    input: '/pipeline'
  }
}",prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:50,1771852430441,masterclass.skillect.in/api/webinar-date,GET,,200,qnb2d-1771852430441-44a17489ac58,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,4302,iad1,248,2048,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,01KJ5A4Z6KHEY4T4Q31ESZNR9T,Z23i2ObFndy9,1
2026-02-23 13:13:50,1771852430548,masterclass.skillect.in/api/webinar-date,GET,,200,6ghsx-1771852430441-99d47854587a,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",warning,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,,,,,[Upstash Redis] Redis client was initialized without url or token. Failed to execute command.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:54,1771852434841,masterclass.skillect.in/api/webinar-date,GET,,200,6ghsx-1771852430441-99d47854587a,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",error,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,,,,,"Failed to fetch webinar date from Redis: TypeError: Failed to parse URL from /pipeline
    at ignore-listed frames {
  [cause]: TypeError: Invalid URL
      at ignore-listed frames {
    code: 'ERR_INVALID_URL',
    input: '/pipeline'
  }
}",prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:50,1771852430441,masterclass.skillect.in/api/webinar-date,GET,,200,6ghsx-1771852430441-99d47854587a,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,4302,iad1,246,2048,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,01KJ5A4QXACRYYK3RSR1NN3XF9,daWhzVk6wCrA,3
2026-02-23 13:13:49,1771852429435,masterclass.skillect.in/,GET,,200,xkbpt-1771852429435-43c3858e7f7b,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",,production,main,HIT,static,/,masterclass.skillect.in,skillect-masterclass-4y3yl0w14-sadique-for-skillects-projects.vercel.app,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,7,bom1,,,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:46,1771852426990,masterclass.skillect.in/api/webinar-date,GET,,200,nvqxl-1771852426882-6d14cfa7f2cc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",warning,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,,,,,[Upstash Redis] Redis client was initialized without url or token. Failed to execute command.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:51,1771852431280,masterclass.skillect.in/api/webinar-date,GET,,200,nvqxl-1771852426882-6d14cfa7f2cc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",error,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,,,,,"Failed to fetch webinar date from Redis: TypeError: Failed to parse URL from /pipeline
    at ignore-listed frames {
  [cause]: TypeError: Invalid URL
      at ignore-listed frames {
    code: 'ERR_INVALID_URL',
    input: '/pipeline'
  }
}",prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:46,1771852426882,masterclass.skillect.in/api/webinar-date,GET,,200,nvqxl-1771852426882-6d14cfa7f2cc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,4297,iad1,244,2048,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,01KJ5A4QXE1NW53P53N68ANSRX,DICER095bGjP,3
2026-02-23 13:13:46,1771852426978,masterclass.skillect.in/api/webinar-date,GET,,200,csszz-1771852426875-a3d50285d6cc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",warning,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,,,,,[Upstash Redis] Redis client was initialized without url or token. Failed to execute command.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:51,1771852431271,masterclass.skillect.in/api/webinar-date,GET,,200,csszz-1771852426875-a3d50285d6cc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",error,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,,,,,"Failed to fetch webinar date from Redis: TypeError: Failed to parse URL from /pipeline
    at ignore-listed frames {
  [cause]: TypeError: Invalid URL
      at ignore-listed frames {
    code: 'ERR_INVALID_URL',
    input: '/pipeline'
  }
}",prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:46,1771852426875,masterclass.skillect.in/api/webinar-date,GET,,200,csszz-1771852426875-a3d50285d6cc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,4298,iad1,246,2048,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,01KJ5A4QXACRYYK3RSR1NN3XF9,daWhzVk6wCrA,4
2026-02-23 13:13:46,1771852426944,masterclass.skillect.in/api/webinar-date,GET,,200,fqt5f-1771852426833-75cdd006b943,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",warning,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,,,,,[Upstash Redis] Redis client was initialized without url or token. Failed to execute command.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:51,1771852431236,masterclass.skillect.in/api/webinar-date,GET,,200,fqt5f-1771852426833-75cdd006b943,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",error,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,,,,,"Failed to fetch webinar date from Redis: TypeError: Failed to parse URL from /pipeline
    at ignore-listed frames {
  [cause]: TypeError: Invalid URL
      at ignore-listed frames {
    code: 'ERR_INVALID_URL',
    input: '/pipeline'
  }
}",prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:46,1771852426833,masterclass.skillect.in/api/webinar-date,GET,,200,fqt5f-1771852426833-75cdd006b943,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,4299,iad1,246,2048,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,01KJ5A4QXACRYYK3RSR1NN3XF9,daWhzVk6wCrA,4
2026-02-23 13:13:45,1771852425811,masterclass.skillect.in/,GET,,200,csszz-1771852425811-88cadc4ca639,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",,production,main,HIT,static,/,masterclass.skillect.in,skillect-masterclass-4y3yl0w14-sadique-for-skillects-projects.vercel.app,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,9,bom1,,,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:44,1771852424981,masterclass.skillect.in/api/webinar-date,GET,,200,zb2qf-1771852424875-4b5430a48b01,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",warning,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,,,,,[Upstash Redis] Redis client was initialized without url or token. Failed to execute command.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:49,1771852429275,masterclass.skillect.in/api/webinar-date,GET,,200,zb2qf-1771852424875-4b5430a48b01,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",error,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,,,,,"Failed to fetch webinar date from Redis: TypeError: Failed to parse URL from /pipeline
    at ignore-listed frames {
  [cause]: TypeError: Invalid URL
      at ignore-listed frames {
    code: 'ERR_INVALID_URL',
    input: '/pipeline'
  }
}",prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:44,1771852424875,masterclass.skillect.in/api/webinar-date,GET,,200,zb2qf-1771852424875-4b5430a48b01,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,4302,iad1,246,2048,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,01KJ5A4QXACRYYK3RSQXX708XF,Z23i2ObFndy9,2
2026-02-23 13:13:44,1771852424981,masterclass.skillect.in/api/webinar-date,GET,,200,pjwhp-1771852424875-d1a1732104da,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",warning,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,,,,,[Upstash Redis] Redis client was initialized without url or token. Failed to execute command.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:49,1771852429275,masterclass.skillect.in/api/webinar-date,GET,,200,pjwhp-1771852424875-d1a1732104da,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",error,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,,,,,"Failed to fetch webinar date from Redis: TypeError: Failed to parse URL from /pipeline
    at ignore-listed frames {
  [cause]: TypeError: Invalid URL
      at ignore-listed frames {
    code: 'ERR_INVALID_URL',
    input: '/pipeline'
  }
}",prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:44,1771852424875,masterclass.skillect.in/api/webinar-date,GET,,200,pjwhp-1771852424875-d1a1732104da,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,4301,iad1,243,2048,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,01KJ5A4QXE1NW53P53N68ANSRX,DICER095bGjP,3
2026-02-23 13:13:44,1771852424980,masterclass.skillect.in/api/webinar-date,GET,,200,ccvbj-1771852424875-6962a4442b71,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",warning,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,,,,,[Upstash Redis] Redis client was initialized without url or token. Failed to execute command.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:49,1771852429272,masterclass.skillect.in/api/webinar-date,GET,,200,ccvbj-1771852424875-6962a4442b71,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",error,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,,,,,"Failed to fetch webinar date from Redis: TypeError: Failed to parse URL from /pipeline
    at ignore-listed frames {
  [cause]: TypeError: Invalid URL
      at ignore-listed frames {
    code: 'ERR_INVALID_URL',
    input: '/pipeline'
  }
}",prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:44,1771852424875,masterclass.skillect.in/api/webinar-date,GET,,200,ccvbj-1771852424875-6962a4442b71,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,4299,iad1,243,2048,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,01KJ5A4QXACRYYK3RSR1NN3XF9,daWhzVk6wCrA,4
2026-02-23 13:13:42,1771852422835,masterclass.skillect.in/,GET,,200,lvcpd-1771852422835-377269413334,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",,production,main,HIT,static,/,masterclass.skillect.in,skillect-masterclass-4y3yl0w14-sadique-for-skillects-projects.vercel.app,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,176,bom1,,,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:43,1771852423179,masterclass.skillect.in/api/webinar-date,GET,,200,gp9ng-1771852422776-b2958d49439b,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",warning,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,,,,,[Upstash Redis] The 'url' property is missing or undefined in your Redis config.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:43,1771852423179,masterclass.skillect.in/api/webinar-date,GET,,200,gp9ng-1771852422776-b2958d49439b,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",warning,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,,,,,[Upstash Redis] The 'token' property is missing or undefined in your Redis config.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:13:43,1771852423193,masterclass.skillect.in/api/webinar-date,GET,,200,gp9ng-1771852422776-b2958d49439b,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",warning,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_3LzgRVFtMLLdRgmzHtY4eYeEbVRE,,,,,[Upstash Redis] Redis client was initialized without url or token. Failed to execute command.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
